Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,in_mean_minutes,out_mean_minutes,work_duration_mean_minutes,in_std_minutes,out_std_minutes,missing_in_rate,missing_out_rate,valid_days_count,late_arrival_rate,early_leave_rate,time_features_imputed
27,0,6,2,3516,1,42600,1.0,11,2,4.0,2,4,2,2,4.0,3.0,3.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,599.6371687587168,1041.4425383542539,441.805369595537,18.07107254330592,26.95722675106962,0.0842911877394636,0.0842911877394636,239,0.502092050209205,0.0,0
34,0,1,1,3517,2,24760,1.0,19,0,6.0,2,6,1,3,2.0,3.0,2.0,3,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,600.1260371959944,1025.298140200286,425.1721030042919,16.282422684936893,25.10059605452667,0.10727969348659004,0.10727969348659004,233,0.5021459227467812,0.004291845493562232,0
35,0,6,3,3518,3,31020,1.0,13,1,6.0,3,5,1,4,3.0,3.0,1.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,599.6120689655172,1007.3572557471264,407.74518678160916,18.195957770959307,27.187218587667935,0.1111111111111111,0.1111111111111111,232,0.5086206896551724,0.021551724137931036,0
29,1,6,3,3519,1,22440,1.0,12,3,11.0,5,11,3,10,4.0,1.0,1.0,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,601.3166666666667,1007.612324929972,406.2956582633053,15.6023271882639,22.885743536242828,0.08812260536398467,0.08812260536398467,238,0.5672268907563025,0.012605042016806723,0
40,0,2,4,3520,4,75960,9.0,11,0,20.0,0,18,2,13,2.0,3.0,2.0,1,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,601.9829787234042,1005.0621985815603,403.079219858156,17.620852576003337,27.106305403521198,0.09961685823754789,0.09961685823754789,235,0.548936170212766,0.03404255319148936,0
42,1,2,4,3521,1,22850,0.0,16,0,22.0,3,21,13,14,3.0,1.0,2.0,1,3,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,599.4616448326055,1082.6481077147016,483.18646288209607,16.797860770755683,23.21178793695268,0.12260536398467432,0.12260536398467432,229,0.45414847161572053,0.0,0
42,0,1,2,3522,4,30340,7.0,21,1,9.0,3,6,1,5,2.0,1.0,4.0,2,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,600.2058224163029,1062.5219068413392,462.31608442503637,15.878379367882353,23.56127290904711,0.12260536398467432,0.12260536398467432,229,0.4978165938864629,0.0,0
35,0,5,3,3523,1,57150,6.0,24,2,10.0,0,8,1,7,4.0,3.0,3.0,3,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,599.4997063142438,1026.6557268722468,427.1560205580029,16.483542115708286,25.343152770091915,0.13026819923371646,0.13026819923371646,227,0.4977973568281938,0.004405286343612335,0
24,0,7,4,3524,1,25760,8.0,17,3,6.0,3,4,1,2,4.0,2.0,3.0,3,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,599.958547008547,1076.2001424501425,476.24159544159545,16.825154405520255,23.254792194680444,0.10344827586206896,0.10344827586206896,234,0.5299145299145299,0.0,0
28,1,15,4,3525,2,41970,1.0,13,0,1.0,3,1,0,0,3.0,4.0,2.0,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,600.4297959183673,1220.747619047619,620.3178231292516,16.125754841881825,24.10349100625311,0.06130268199233716,0.06130268199233716,245,0.4897959183673469,0.0,0
26,0,1,4,3526,2,143360,1.0,21,1,8.0,3,8,0,7,1.0,4.0,3.0,3,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,599.3660944206008,1047.6358369098714,448.2697424892704,17.87420857119559,26.871789787386724,0.10727969348659004,0.10727969348659004,233,0.4721030042918455,0.0,0
30,0,7,2,3527,1,34480,1.0,11,0,10.0,3,10,1,4,3.0,3.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,601.2700709219858,1062.6548936170213,461.38482269503544,16.34040366026261,23.568346610285914,0.09961685823754789,0.09961685823754789,235,0.5319148936170213,0.0,0
40,0,26,4,3528,2,194060,3.0,20,3,16.0,2,1,0,0,3.0,4.0,1.0,3,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,598.6944444444443,1226.5334010840108,627.8389566395665,17.072214322976524,25.653271683509562,0.05747126436781609,0.05747126436781609,246,0.4715447154471545,0.0,0
35,0,18,5,3529,2,65380,2.0,16,1,15.0,3,7,6,4,3.0,2.0,4.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,601.2324786324788,1015.9263532763532,414.69387464387466,15.19928974982581,23.556119310763183,0.10344827586206896,0.10344827586206896,234,0.5256410256410257,0.0,0
34,0,6,2,3530,1,43060,0.0,11,0,14.0,2,13,4,9,4.0,1.0,3.0,3,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,599.6374649859945,1051.0100140056022,451.37254901960785,16.85789369713287,24.034688974912065,0.08812260536398467,0.08812260536398467,238,0.47478991596638653,0.0,0
35,0,3,3,3531,2,22580,1.0,11,1,2.0,2,2,2,2,4.0,4.0,4.0,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,600.3527777777778,1078.1917361111111,477.8389583333334,17.14275817236195,24.255358722834842,0.08045977011494253,0.08045977011494253,240,0.49166666666666664,0.0,0
43,1,5,3,3532,3,45220,8.0,15,1,7.0,3,4,1,3,1.0,3.0,2.0,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,599.1428879310345,1048.74216954023,449.59928160919543,16.66397275321963,23.230077599472818,0.1111111111111111,0.1111111111111111,232,0.47413793103448276,0.0,0
32,0,11,2,3533,2,44870,1.0,11,0,1.0,5,1,0,0,3.0,1.0,3.0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,599.5211805555555,995.2036111111112,395.6824305555555,16.65708627702215,25.967806364410404,0.08045977011494253,0.08045977011494253,240,0.5041666666666667,0.075,0
56,0,3,2,3534,2,44490,2.0,15,0,28.0,3,5,4,2,4.0,1.0,3.0,1,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,602.3482419127988,979.6024613220816,377.25421940928277,16.355799015763644,25.568921110044247,0.09195402298850575,0.09195402298850575,237,0.5864978902953587,0.21518987341772153,0
29,0,26,1,3535,1,22180,1.0,24,1,10.0,1,10,0,8,3.0,4.0,3.0,3,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,597.9421014492755,1048.3744927536231,450.4323913043479,15.529398227098987,23.343805439777487,0.11877394636015326,0.11877394636015326,230,0.44782608695652176,0.0,0
19,0,23,4,3536,2,191970,1.0,12,0,1.0,2,1,0,0,3.0,1.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,598.786709770115,1037.470186781609,438.68347701149423,17.50703148363496,22.854150637463274,0.1111111111111111,0.1111111111111111,232,0.4956896551724138,0.0,0
45,0,22,3,3537,2,132120,4.0,13,0,7.0,4,3,0,2,1.0,3.0,2.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,599.0060734463276,1126.3680790960452,527.3620056497176,16.311319028236756,24.37956490091206,0.09578544061302682,0.09578544061302682,236,0.461864406779661,0.0,0
37,0,14,4,3538,3,65770,1.0,13,0,14.0,1,14,3,11,4.0,4.0,2.0,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,600.0651382823871,1010.0356622998544,409.97052401746726,16.073093165935813,23.54515537282952,0.12260536398467432,0.12260536398467432,229,0.5021834061135371,0.021834061135371178,0
20,0,6,3,3539,5,83920,1.0,17,0,2.0,5,2,1,2,1.0,3.0,2.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,598.7385057471265,999.8000718390806,401.06156609195403,17.124472783940327,24.718838371033684,0.1111111111111111,0.1111111111111111,232,0.46120689655172414,0.03879310344827586,0
44,1,6,2,3540,3,45580,1.0,13,1,6.0,2,6,0,2,3.0,3.0,3.0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,600.5515519568152,1225.062955465587,624.5114035087719,17.955424042612364,25.25609930074626,0.05363984674329502,0.05363984674329502,247,0.4898785425101215,0.0,0
53,0,6,4,3541,1,40310,3.0,12,1,26.0,3,7,4,7,4.0,3.0,3.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,599.5616182572614,961.1029737206085,361.5413554633472,17.189467089049533,24.018788588113893,0.07662835249042145,0.07662835249042145,241,0.4730290456431535,0.4730290456431535,0
29,0,23,3,3542,1,79690,0.0,14,0,6.0,3,5,1,3,2.0,4.0,2.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,600.4957814661134,1135.2000691562932,534.7042876901799,15.725169490643061,23.233602316807605,0.07662835249042145,0.07662835249042145,241,0.5062240663900415,0.0,0
22,1,22,4,3543,1,26540,0.0,24,0,1.0,5,0,0,0,3.0,4.0,3.0,2,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,600.5353061224489,1193.2995918367349,592.7642857142857,17.071962414773065,24.643105020682896,0.06130268199233716,0.06130268199233716,245,0.5061224489795918,0.0,0
46,0,2,3,3544,2,165550,8.0,14,2,28.0,4,26,15,9,3.0,1.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,600.3818965517241,959.680172413793,359.298275862069,17.028941082362063,26.520615594917782,0.1111111111111111,0.1111111111111111,232,0.5301724137931034,0.5258620689655172,0
44,0,20,3,3545,1,45560,2.0,13,0,6.0,4,0,0,0,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,599.1546296296297,971.0266381766382,371.87200854700865,16.864994833103456,25.59346873086517,0.10344827586206896,0.10344827586206896,234,0.47435897435897434,0.33760683760683763,0
33,0,28,4,3546,1,60910,1.0,15,0,5.0,6,5,1,4,2.0,3.0,3.0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,600.380352303523,1068.3480352303523,467.96768292682924,16.842032914997013,24.911959889920947,0.05747126436781609,0.05747126436781609,246,0.5040650406504065,0.0,0
41,1,12,3,3547,2,195660,6.0,16,0,5.0,2,1,0,0,1.0,1.0,1.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,599.5952185792349,1030.6015027322405,431.00628415300554,16.18916786882212,25.16753016842704,0.06513409961685823,0.06513409961685823,244,0.47950819672131145,0.0,0
30,0,20,3,3548,3,48100,8.0,18,0,8.0,3,4,0,3,3.0,1.0,3.0,2,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,600.24780521262,1050.8880658436215,450.64026063100135,16.638760928244693,24.25562205633983,0.06896551724137931,0.06896551724137931,243,0.5020576131687243,0.0,0
40,0,9,3,3549,1,45230,5.0,16,1,5.0,5,0,0,0,2.0,2.0,3.0,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,600.3214893617021,1008.897304964539,408.5758156028369,15.511803945301446,24.147709822399477,0.09961685823754789,0.09961685823754789,235,0.5063829787234042,0.029787234042553193,0
50,0,25,4,3550,2,32020,2.0,24,1,32.0,2,2,2,2,4.0,1.0,3.0,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,600.6821225071224,1031.036680911681,430.35455840455836,17.2371286724327,24.811623897843845,0.10344827586206896,0.10344827586206896,234,0.5,0.004273504273504274,0
28,0,6,3,3551,2,23510,1.0,16,0,6.0,4,6,3,3,4.0,1.0,3.0,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,600.0468085106382,1029.1220567375885,429.07524822695035,17.286518125599205,24.76316492130689,0.09961685823754789,0.09961685823754789,235,0.502127659574468,0.00425531914893617,0
46,0,8,4,3552,3,17020,5.0,21,0,25.0,2,4,0,3,4.0,2.0,3.0,3,4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,598.9671527777779,1037.4334722222222,438.4663194444444,17.08276829340182,25.184139103217625,0.08045977011494253,0.08045977011494253,240,0.5041666666666667,0.0,0
35,0,4,4,3553,1,180410,3.0,20,1,15.0,3,7,1,7,3.0,1.0,3.0,2,4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,600.734081632653,1110.011224489796,509.27714285714285,15.516378197874191,25.72868261590976,0.06130268199233716,0.06130268199233716,245,0.5020408163265306,0.0,0
24,1,28,4,3554,3,28860,1.0,19,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,599.3720338983051,995.2843926553672,395.9123587570621,16.95874055570535,24.93575347715674,0.09578544061302682,0.09578544061302682,236,0.5042372881355932,0.09322033898305085,0
33,0,9,2,3555,1,20970,1.0,14,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,602.360866372981,963.4521292217328,361.09126284875185,16.140659276842165,23.036445390789243,0.13026819923371646,0.13026819923371646,227,0.5550660792951542,0.44052863436123346,0
36,0,9,2,3556,2,119350,1.0,11,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,601.6357843137256,998.3556722689077,396.7198879551821,16.017982958982063,23.685880590043524,0.08812260536398467,0.08812260536398467,238,0.5630252100840336,0.0546218487394958,0
30,0,29,3,3557,1,25460,1.0,14,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,600.9374468085106,961.8763120567377,360.93886524822693,16.23201194790426,23.438476761378016,0.09961685823754789,0.09961685823754789,235,0.5276595744680851,0.48936170212765956,0
44,0,3,4,3558,2,25640,1.0,12,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,599.7298639455781,1056.132925170068,456.4030612244898,16.15993382643239,24.88014470356317,0.06130268199233716,0.06130268199233716,245,0.4775510204081633,0.0,0
20,0,18,4,3559,1,84120,1.0,13,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,597.2735807860262,975.3343522561862,378.0607714701601,16.604614001161917,24.01972409590507,0.12260536398467432,0.12260536398467432,229,0.4104803493449782,0.27074235807860264,0
46,0,9,1,3560,1,141180,2.0,22,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,598.8480309423347,972.3474683544302,373.49943741209563,15.9409627138935,25.561879807781988,0.09195402298850575,0.09195402298850575,237,0.4936708860759494,0.32489451476793246,0
42,0,5,4,3561,5,170460,7.0,11,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,601.227800546448,1050.4193989071039,449.19159836065575,17.87559969898554,25.153808555924698,0.06513409961685823,0.06513409961685823,244,0.5245901639344263,0.0,0
60,0,2,2,3562,2,25640,0.0,14,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,598.1925170068026,1114.3200680272107,516.1275510204082,17.128650629070997,22.689295042214457,0.06130268199233716,0.06130268199233716,245,0.46122448979591835,0.0,0
32,0,10,3,3563,1,102660,1.0,11,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,599.0519890260631,1036.4473251028808,437.3953360768176,17.218367195888266,24.587846547022988,0.06896551724137931,0.06896551724137931,243,0.4444444444444444,0.0,0
32,0,9,3,3564,2,50700,4.0,12,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,600.7834795321637,1105.32149122807,504.5380116959065,17.582714598325747,26.962785644470472,0.12643678160919541,0.12643678160919541,228,0.5175438596491229,0.0,0
36,0,3,2,3565,4,178610,2.0,18,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600.6112970711297,1079.9960251046025,479.38472803347287,17.118254946659942,25.080641912565405,0.0842911877394636,0.0842911877394636,239,0.5523012552301255,0.0,0
33,0,26,2,3566,1,42300,0.0,12,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,599.6027777777779,967.1540204678363,367.5512426900585,16.974283537132152,23.675405506739192,0.12643678160919541,0.12643678160919541,228,0.5131578947368421,0.39473684210526316,0
40,0,1,3,3567,2,37800,7.0,12,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,599.1196376811594,1038.4597826086956,439.34014492753624,17.90727876628172,25.117217239272744,0.11877394636015326,0.11877394636015326,230,0.4956521739130435,0.0,0
25,0,6,2,3568,1,27680,0.0,22,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,599.074828532236,1079.9908779149519,480.9160493827161,17.054751024620668,24.152028724572645,0.06896551724137931,0.06896551724137931,243,0.48559670781893005,0.0,0
30,0,9,3,3569,1,90710,0.0,19,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,600.7830496453901,1151.9850354609928,551.2019858156028,16.487342476350534,24.183823498936263,0.09961685823754789,0.09961685823754789,235,0.5063829787234042,0.0,0
42,0,8,2,3570,1,106480,3.0,13,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,601.1286610878661,1168.70760111576,567.578940027894,16.033290902183193,26.125213630100216,0.0842911877394636,0.0842911877394636,239,0.502092050209205,0.0,0
35,0,1,1,3571,2,136100,4.0,22,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,598.641355463347,1187.3334716459199,588.6921161825726,16.079897379309916,23.346323764441443,0.07662835249042145,0.07662835249042145,241,0.4979253112033195,0.0,0
27,0,7,3,3572,3,34080,1.0,24,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,599.9106638418077,1149.6096045197742,549.6989406779661,16.398538336005398,22.06363469418808,0.09578544061302682,0.09578544061302682,236,0.4957627118644068,0.0,0
54,0,9,2,3573,2,29830,7.0,14,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,599.7172865013773,976.5864325068871,376.86914600550966,15.707095163652875,24.81367338952197,0.07279693486590039,0.07279693486590039,242,0.5,0.23140495867768596,0
44,0,4,4,3574,5,76320,1.0,21,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,599.8020576131687,960.5388888888889,360.73683127572025,15.720720970528493,23.61668931567762,0.06896551724137931,0.06896551724137931,243,0.5185185185185185,0.48148148148148145,0
19,1,2,2,3575,3,98240,1.0,18,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,599.8147058823529,1104.4392857142857,504.62457983193275,16.278851725031558,21.534906209914823,0.08812260536398467,0.08812260536398467,238,0.5,0.0,0
29,0,19,4,3576,1,99500,1.0,20,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,599.6266522988504,1042.5021551724137,442.8755028735632,17.408594714601822,24.757224134589002,0.1111111111111111,0.1111111111111111,232,0.5043103448275862,0.0,0
54,0,9,4,3577,2,20930,3.0,19,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,599.0,1060.7812757201646,461.7812757201646,16.296662959011968,23.38639191466658,0.06896551724137931,0.06896551724137931,243,0.48148148148148145,0.0,0
31,0,21,3,3578,2,99800,1.0,12,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,600.7580168776371,1117.7660337552745,517.0080168776371,16.12289166221441,24.914602560287523,0.09195402298850575,0.09195402298850575,237,0.4936708860759494,0.0,0
31,0,24,1,3579,1,38940,1.0,12,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,599.7458702064896,1038.1292772861357,438.383407079646,15.507412012113729,24.139796137279976,0.13409961685823754,0.13409961685823754,226,0.4823008849557522,0.0,0
59,0,3,4,3580,1,40510,5.0,16,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,599.7871906841339,1042.3389374090248,442.55174672489085,15.970762636092001,24.341554054496513,0.12260536398467432,0.12260536398467432,229,0.5065502183406113,0.0,0
43,0,11,2,3581,3,168350,3.0,17,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,599.2603174603174,993.3271284271284,394.06681096681103,16.157256131406786,23.457522200888437,0.11494252873563218,0.11494252873563218,231,0.48484848484848486,0.09090909090909091,0
49,0,14,4,3582,2,62300,2.0,14,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,599.0292028985508,1000.0478260869565,401.01862318840574,16.104154673893635,23.302618640942008,0.11877394636015326,0.11877394636015326,230,0.4608695652173913,0.043478260869565216,0
36,0,5,2,3583,1,47170,1.0,19,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,600.5227074235809,963.985152838428,363.46244541484714,17.162521248935537,24.678063351055357,0.12260536398467432,0.12260536398467432,229,0.5152838427947598,0.4585152838427948,0
48,0,1,4,3584,2,132370,5.0,13,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,598.3715728715728,963.4222943722943,365.0507215007215,17.634979306712243,27.04482228885362,0.11494252873563218,0.11494252873563218,231,0.45021645021645024,0.43722943722943725,0
27,0,6,4,3585,2,37550,1.0,19,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,599.9826359832635,1079.2332635983264,479.25062761506274,16.94195559714513,24.561016053201282,0.0842911877394636,0.0842911877394636,239,0.49372384937238495,0.0,0
29,0,17,4,3586,1,65820,1.0,19,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,600.5479344729345,1126.5801994301992,526.0322649572649,16.905286855299735,24.76423093243333,0.10344827586206896,0.10344827586206896,234,0.5384615384615384,0.0,0
48,0,1,1,3587,2,74060,6.0,14,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,599.4890946502056,969.7585048010973,370.2694101508916,16.623702023488992,24.226919016982283,0.06896551724137931,0.06896551724137931,243,0.48559670781893005,0.345679012345679,0
29,0,3,3,3588,2,48050,3.0,16,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,600.6278242677823,1012.8900278940029,412.26220362622036,16.761599412172526,24.498657126999763,0.0842911877394636,0.0842911877394636,239,0.5146443514644351,0.02092050209205021,0
34,0,9,4,3589,2,27410,0.0,15,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,599.2886075949368,959.3887482419129,360.1001406469761,16.98913111014956,24.181279236567654,0.09195402298850575,0.09195402298850575,237,0.47257383966244726,0.5274261603375527,0
44,0,4,3,3590,1,42620,7.0,18,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,599.374269005848,1020.4580409356724,421.0837719298246,16.428561161354292,23.349075215598408,0.12643678160919541,0.12643678160919541,228,0.49122807017543857,0.0043859649122807015,0
33,0,8,2,3591,2,161840,0.0,13,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,600.8402892561984,1259.322038567493,658.4817493112948,16.159523840462306,24.20566917227874,0.07279693486590039,0.07279693486590039,242,0.5082644628099173,0.0,0
19,0,2,4,3592,3,115570,1.0,22,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,600.7241283124129,1247.05529986053,646.3311715481171,14.089292123451626,23.72967919873111,0.0842911877394636,0.0842911877394636,239,0.5271966527196653,0.0,0
23,0,2,3,3593,3,18780,1.0,13,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,599.6715767634854,1048.522683264177,448.85110650069157,17.401517071575878,24.673246766707354,0.07662835249042145,0.07662835249042145,241,0.5062240663900415,0.0,0
25,1,1,1,3594,1,109320,1.0,11,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,598.8387755102041,1151.8587074829934,553.0199319727892,15.805741844988992,24.692528836376873,0.06130268199233716,0.06130268199233716,245,0.4897959183673469,0.0,0
